TrackObjects_Label_1,DAPI,NANOG,GATA4,GATA3,BF,X,Y,Z,Lifetime,Area,Embryo_ID,TE_ICM,DAPI_Cor,NANOG_Cor,GATA4_Cor,GATA3_Cor,BF_Cor,Treatment,batch
188,9.831077869454626,16.21690868243385,3.9630823863533013,1.3170640239009563,35.76092450989928,230.8126429063951,248.41349363422853,115.85714285714286,6,1856,250FGF_1_241203,ICM,3.984711235832464,4.037220280102242,1.8894532521800724,2.395362555539921,3.539964014642542,250ng/ml FGF,Batch 2
207,10.200900388974322,14.990269818112695,3.5366841719335476,1.3249720624358747,35.15831161515439,227.64605692088676,249.22506246299847,120.5,4,1329,250FGF_1_241203,ICM,4.089730085078417,4.008706603788857,1.7961579508672723,2.4863005401737794,3.521490798076012,250ng/ml FGF,Batch 2
223,8.448266163433559,14.478081950052193,3.2104133028126784,1.4428050307045672,32.477027305980585,233.47908992280944,221.39659938655285,131,17,4829,250FGF_1_241203,ICM,4.055209602714261,4.0873326102740455,1.7458096550157247,2.7636145975033255,3.438819254636836,250ng/ml FGF,Batch 2
262,9.03167793859323,5.990504023166783,11.239904725474476,1.6352662816582468,43.07362468912509,277.72007645112717,262.4478049725565,146.5,22,8075,250FGF_1_241203,ICM,4.349307653868399,3.3722689923170064,3.0674105443054924,3.1724322519285124,3.7162604048506385,250ng/ml FGF,Batch 2
299,4.751927715326803,9.683822177797285,3.341362927465594,1.321392037493617,37.219176636376346,251.71410649343255,236.3664274810128,151.5,4,1147,250FGF_1_241203,ICM,3.780459466471476,3.9065395429639946,1.8764536882964817,3.0508137522101735,3.5685818011204526,250ng/ml FGF,Batch 2
300,7.138117020033112,5.184803249622401,5.684662159283276,1.260395098741992,41.56559396090117,245.9770477589141,309.05996059735793,161.5,20,5735,250FGF_1_241203,ICM,4.334010357527917,3.3898153087272727,2.452061655844261,3.1865306524763413,3.675845658102932,250ng/ml FGF,Batch 2
2,52.37863840004552,35.211372917159494,6.6264393993254895,43.80437022697337,49.08062019235956,320.3564166090947,305.2323756688242,9,17,8480,250FGF_1_241203,TE,4.090494102889955,3.658564392769079,1.9308873590209936,3.944412247746499,3.8906002530803194,250ng/ml FGF,Batch 2
3,56.659768513870205,39.63992279586339,6.877164750115239,45.75256083045399,47.945445823043826,276.8348883439408,286.51850483496986,9.5,18,7607,250FGF_1_241203,TE,4.176392487279851,3.7824312919978382,1.9702370290375777,3.9970750133871675,3.8670406399258845,250ng/ml FGF,Batch 2
4,9.593780627309242,47.27019100069989,4.284114236437615,4.957963144008193,48.62174246608079,317.55017262463656,259.5721274632243,3,5,1927,250FGF_1_241203,TE,2.3051232437801272,3.8882794769666518,1.468205377166723,1.6559072945125428,3.8831175165663714,250ng/ml FGF,Batch 2
5,52.22825360883596,38.66638927305474,6.714799700696274,29.26690417457766,49.21199452722325,292.14308935307787,334.1773505552399,9,17,7058,250FGF_1_241203,TE,4.087618869635236,3.7521657427856776,1.944133545236753,3.541137119662737,3.893273376511923,250ng/ml FGF,Batch 2
6,96.6879331385378,30.367265494581908,6.0554326709654145,39.49553765636202,49.471223751776805,73.43509936502264,27.98546324453121,4.5,8,2472,250FGF_1_241203,TE,4.63748631717017,3.4619647423888096,1.8208746712083472,3.758528414526441,3.899960163308784,250ng/ml FGF,Batch 2
10,60.41507823453392,28.598086191123357,6.00651087219977,41.50389932326404,48.42413254895437,359.4160375045477,290.6363430545239,12.5,16,6120,250FGF_1_241203,TE,4.284564465351265,3.4883327794291277,1.8481449135706827,3.9545069801555237,3.8760197491204758,250ng/ml FGF,Batch 2
11,76.49457995867334,27.82980159607913,5.936148039738122,53.20770756024309,45.98652161572944,232.5426256925458,73.6484566633933,12,11,3728,250FGF_1_241203,TE,4.5132123282282635,3.4557009438029063,1.8341501599666192,4.193773645024525,3.8245291324136423,250ng/ml FGF,Batch 2
12,59.23683993648121,31.139770036856017,6.736954916942524,53.12769235075978,49.39435208993812,325.93068458454775,329.0727702193642,14,15,5400,250FGF_1_241203,TE,4.286868321016401,3.5896772144116436,1.9695412210096657,4.228863438685934,3.8953798267921096,250ng/ml FGF,Batch 2
13,69.30160039536713,31.84405409113153,6.8758696188146144,53.05005664361088,47.28435955677889,313.4555549818746,250.14451577723244,13.5,14,5106,250FGF_1_241203,TE,4.436459467067135,3.606642462337964,1.9877396470394266,4.218252381202798,3.851882630165642,250ng/ml FGF,Batch 2
14,93.64728677521235,29.388657334943375,6.588105730798708,71.60958408520396,41.25434697365322,224.22083954503051,146.0639477722963,13,11,3443,250FGF_1_241203,TE,4.730193584912964,3.521001260481838,1.9427766483523938,4.509096193267323,3.715619076113228,250ng/ml FGF,Batch 2
15,48.791044387072255,22.09132684483719,5.149697155696542,30.33578487924233,47.96164563908537,297.0054669904152,370.5228237187453,17.5,16,6783,250FGF_1_241203,TE,4.144202564302433,3.284174884595474,1.71635526105876,3.732535394866744,3.864830870780269,250ng/ml FGF,Batch 2
16,49.70288225511006,21.676143509828623,5.278812200966654,31.928639885664467,45.665143391493565,331.1651026262545,371.94127332007656,19,17,7102,250FGF_1_241203,TE,4.184717563428655,3.281400906644602,1.747752097013665,3.8111566673022215,3.815286940118799,250ng/ml FGF,Batch 2
17,46.35291634493407,25.56035450417068,6.055805416339913,35.48475501240189,46.13912210904199,350.5180634610046,347.2429963743486,19,17,6894,250FGF_1_241203,TE,4.114938994448326,3.446230426132515,1.8850659409047053,3.916756112341226,3.8256128632956914,250ng/ml FGF,Batch 2
18,59.290259224316486,25.895278418373845,6.360015457973097,35.078982839247445,48.31115207343707,377.04172568675796,323.9996957562573,19.5,12,2986,250FGF_1_241203,TE,4.368432307329831,3.4646481076064277,1.9362899435762058,3.9144038361187117,3.8714547412918563,250ng/ml FGF,Batch 2
19,68.58407323636054,30.82666334479877,7.03747751928164,47.646161990740445,46.03014915115044,234.8052753326234,312.1274296148771,22.5,16,5558,250FGF_1_241203,TE,4.558045171344798,3.6713643227455512,2.0507756385240667,4.275495118807557,3.8221336693620516,250ng/ml FGF,Batch 2
20,56.13065708886954,31.573339000607128,6.960395732818682,61.36082530349544,45.48245463701359,245.6456660518155,291.4378142446979,22,15,5180,250FGF_1_241203,TE,4.3503343271982855,3.6898977201565164,2.0375509581809155,4.519315488314034,3.810322961084155,250ng/ml FGF,Batch 2
22,58.02015972164555,27.810802954370473,6.08543325270121,55.65953114582406,45.8138908653129,368.7759517798394,231.10946801214732,25.5,18,12041,250FGF_1_241203,TE,4.434773412379546,3.6008066827631167,1.9186942038406147,4.485838193345915,3.8164690737947113,250ng/ml FGF,Batch 2
23,72.34212365790779,27.5528557559298,6.507133872012205,52.46923288929989,47.64547924021978,231.60519953100018,338.78319726167297,23.5,12,3538,250FGF_1_241203,TE,4.62605726684034,3.5698900458005367,1.9768488305245782,4.390217177536498,3.8563062999488316,250ng/ml FGF,Batch 2
24,48.25445029426121,23.1158517053085,5.386418929122659,40.33845916368145,42.76457323490715,374.84598872612565,374.0509774994589,25,15,4250,250FGF_1_241203,TE,4.243138323367466,3.4105018962316285,1.7944678152418996,4.1547421912309845,3.7477511464436613,250ng/ml FGF,Batch 2
25,41.810499129614215,24.285663894778335,4.623859206463122,24.181700468980452,42.76812781554263,350.5841909865561,410.82470797415414,26,15,5208,250FGF_1_241203,TE,4.114463996230715,3.4706684564099257,1.6462425260256135,3.661332055217053,3.7475158136005207,250ng/ml FGF,Batch 2
26,88.13964789065842,28.10150250410922,5.838079875857027,55.18721099101362,46.67186727067337,109.57165844946424,172.11541269799255,23.5,10,2659,250FGF_1_241203,TE,4.823572900888904,3.589606832319466,1.8683534522238892,4.440721367561321,3.8356601616663095,250ng/ml FGF,Batch 2
27,50.07261635818643,21.506217611860627,5.482861003669337,37.03035557377829,45.26386643956557,385.1877666836448,350.60739391795516,25,13,4035,250FGF_1_241203,TE,4.28012446949459,3.338325701392991,1.812213761888872,4.069175074333012,3.80455004950825,250ng/ml FGF,Batch 2
28,74.51344021083122,28.805583218525193,6.929665992645282,50.477177624430226,40.70899321883463,241.963030601329,255.42179383470562,24.5,12,4200,250FGF_1_241203,TE,4.6702960862117795,3.6251520893209497,2.044183153499715,4.369808976113786,3.6986494889633073,250ng/ml FGF,Batch 2
32,61.856301377612446,23.90838926122585,5.0766651897596295,33.43984857881767,48.465753678967076,20.998105345137194,25.2623915284637,30,15,4591,250FGF_1_241203,TE,4.5647934240030255,3.4982083554962022,1.7573564583554853,4.058672502484878,3.87130603379338,250ng/ml FGF,Batch 2
33,47.050000911220835,23.525687425556356,5.298414677135406,33.3560411960148,44.86280040161235,397.9168710476972,379.3061047423361,29,13,4257,250FGF_1_241203,TE,4.276524915152883,3.4712727585055463,1.7956859658359483,4.03786577613598,3.794376162127491,250ng/ml FGF,Batch 2
34,89.56723233357671,26.914558975049275,5.398805797711964,55.297864413437445,46.99032789388175,41.81493552122266,138.60519183243792,28.5,10,2904,250FGF_1_241203,TE,4.912969599498785,3.600447103882435,1.8122443675825193,4.534211287352324,3.8408681242170224,250ng/ml FGF,Batch 2
35,64.01024555432923,28.696499536428664,6.007876940225637,58.5561908611716,40.75928984140271,217.16527785661918,293.0909957849804,31,11,3551,250FGF_1_241203,TE,4.613688479413416,3.691552551787631,1.9301929886459284,4.637207155578199,3.697814321418728,250ng/ml FGF,Batch 2
36,47.41948197103317,21.545220831875326,5.441643391715812,29.770904810369665,45.830086391620874,410.28279422200796,332.1917415860394,31,9,2970,250FGF_1_241203,TE,4.313679024972678,3.404932581295004,1.8312043983142174,3.9607535539563266,3.8150710482546715,250ng/ml FGF,Batch 2
37,65.37213386091982,22.27989052169392,5.351787020385699,52.16394597302239,41.23205021781683,317.0387707016439,197.51277104610767,34.5,14,4174,250FGF_1_241203,TE,4.686072116519961,3.4762599641157643,1.8300337120597654,4.585652922893307,3.7082318085512207,250ng/ml FGF,Batch 2
38,87.15548404702557,25.895703029399936,5.555229676912969,42.63447701949597,45.1658985475902,60.221774106008134,178.76924329717494,35,15,5294,250FGF_1_241203,TE,4.981002314666725,3.6320514641925055,1.8695536379141018,4.393073718491084,3.7991988461797312,250ng/ml FGF,Batch 2
39,48.11049581792736,21.860547617962787,4.737881452297266,38.94277635512714,43.97015167048786,438.3634533827407,312.45637726679206,39.5,24,12482,250FGF_1_241203,TE,4.452806585718386,3.5112548758934703,1.7303093858532617,4.384842178664873,3.7709345735540913,250ng/ml FGF,Batch 2
40,39.018084359619316,21.728793437196217,5.103937336530414,27.514187244354112,43.96373004130087,419.80803434204614,361.91574655311416,35.5,14,4297,250FGF_1_241203,TE,4.184668237738261,3.462013002849832,1.787039099525431,3.9642622207668117,3.7720623138080054,250ng/ml FGF,Batch 2
42,64.6539718009101,22.331046815039038,5.411086033052595,45.507476233027774,47.305663517822275,241.19610026834602,397.3443656168519,36,15,5001,250FGF_1_241203,TE,4.697024483974195,3.494752134620832,1.8476869065135855,4.476584325092757,3.845167976343078,250ng/ml FGF,Batch 2
43,80.0591439888313,23.083644015539594,5.064222562320767,45.14972906392219,47.82536585954876,6.780128305580221,78.57900957447671,35.5,12,3029,250FGF_1_241203,TE,4.903407345107919,3.5224987806828674,1.7792276183128046,4.459543308744324,3.8562533186694226,250ng/ml FGF,Batch 2
44,67.5233470855955,26.26698324017766,5.74525564861859,53.456150810534744,38.853497486180274,251.4187310116032,210.70378151120588,35,7,1565,250FGF_1_241203,TE,4.725782372569689,3.6462871212822607,1.90318768395381,4.619271704824603,3.648654958855246,250ng/ml FGF,Batch 2
45,60.34656509824201,20.992983228517527,5.484183744220776,33.733743029626886,39.399138406693154,222.65579989630763,259.8485843807605,37.5,12,3105,250FGF_1_241203,TE,4.650077976785299,3.4491614639143107,1.8677392173135101,4.204653142625455,3.66180465091817,250ng/ml FGF,Batch 2
47,71.59452541891125,22.416244311347544,5.487083029530446,51.024056101037395,40.63609792680407,277.44540417215865,195.2817548715522,37.5,12,3198,250FGF_1_241203,TE,4.820992297285844,3.514758800063225,1.8682677310367788,4.618450734608404,3.692717408523468,250ng/ml FGF,Batch 2
48,45.81345850017555,23.68876477469484,5.332581592610482,35.01852107654793,43.773689206186376,414.97216969113396,388.8231602441986,36,7,1606,250FGF_1_241203,TE,4.35255348294517,3.5537748094962573,1.8330728326320427,4.214585453150951,3.7675710563048823,250ng/ml FGF,Batch 2
49,42.84782175622433,17.99425386338682,4.7493980767681645,30.222495002471756,44.3619708684336,203.51573368350267,333.4755366043445,43,19,7526,250FGF_1_241203,TE,4.388292036098499,3.354421857691839,1.7482167260884653,4.195376951368541,3.7786915400160472,250ng/ml FGF,Batch 2
50,41.52281019110727,16.63722447766263,4.519908550394255,25.76011665262771,43.225736229946406,209.4854566069994,303.90639407354934,44,21,8991,250FGF_1_241203,TE,4.371546148114888,3.286811615801625,1.7031144063051773,4.053915814539248,3.752426623802399,250ng/ml FGF,Batch 2
51,63.316171147220466,18.29806895884647,4.8439173445306345,30.05137083125194,42.2087660700342,173.26350708155593,177.60263923333838,41,11,2648,250FGF_1_241203,TE,4.749445381454349,3.3495665038448985,1.7590767097625435,4.153103983626841,3.72957388869575,250ng/ml FGF,Batch 2
52,44.23959982873221,21.636071502415646,5.012843726678104,29.500876054881147,38.627574818192414,229.43605212648984,215.71737090335418,46.5,22,5793,250FGF_1_241203,TE,4.471588211873018,3.576527399332711,1.8176806812946493,4.235251289980296,3.639161107856389,250ng/ml FGF,Batch 2
53,61.42326894717477,18.782464020014928,4.425720778676429,48.802967143778794,41.36397992947042,265.2181077884891,63.06268551890745,40.5,10,1977,250FGF_1_241203,TE,4.711760437815984,3.370294920305086,1.6665766818681396,4.628836852369846,3.709515687411601,250ng/ml FGF,Batch 2
56,60.22005245559462,16.291916947936276,4.272671787937841,21.602578781220167,40.351600399956475,118.29694971948635,190.48775571585037,47.5,16,5153,250FGF_1_241203,TE,4.794638622177537,3.303635267366783,1.662342854974076,3.941942640291524,3.682507210226159,250ng/ml FGF,Batch 2
57,57.348056759901475,15.856554658275442,4.372228785839009,25.65475572832391,42.22160359984401,416.9505617928583,389.45923968871983,42.5,4,958,250FGF_1_241203,TE,4.672442631666172,3.222553508384931,1.6632621822227778,4.022371301158724,3.729400312005046,250ng/ml FGF,Batch 2
58,51.389118286370085,16.685774369861015,4.246440155182504,30.299606755414622,43.43778673059264,260.7773812712227,9.920368520703512,48,15,4175,250FGF_1_241203,TE,4.643392920844165,3.332922132037044,1.6583960474762742,4.289412037604317,3.7560464770987094,250ng/ml FGF,Batch 2
59,61.29952974180981,16.584133308051314,4.241569856910535,29.08887164717861,34.986045915120684,234.34317920642206,151.25807628098448,44.5,8,1619,250FGF_1_241203,TE,4.768407587096744,3.2890150045748285,1.6417689162255862,4.184592311592755,3.5407811740999136,250ng/ml FGF,Batch 2
60,34.588503494626,16.175986135796833,3.9702979765800603,20.756521798457324,38.28720660219177,394.05615894242675,428.1010024214434,49.5,16,4513,250FGF_1_241203,TE,4.269487671994795,3.3180923418579407,1.5977919215452625,3.938585384359237,3.6293551981926595,250ng/ml FGF,Batch 2
61,55.07710687981832,19.697424600554463,4.66564677639473,48.15971958081175,39.060106940215235,293.34314206398477,176.37399606501035,46,7,1444,250FGF_1_241203,TE,4.683368638210233,3.4772542723538074,1.7436939011726675,4.716204307790604,3.65045557199512,250ng/ml FGF,Batch 2
63,35.46746079840488,15.607612750516186,4.54236498659917,31.023883730627038,45.163996781998996,211.6341881915345,379.1181636473906,50,15,4065,250FGF_1_241203,TE,4.301914885227492,3.2877231331819043,1.734606768734993,4.3496293273949105,3.7943800049913388,250ng/ml FGF,Batch 2
66,40.851635779642336,16.992417456531566,4.403497663476513,30.644565305211092,41.44278691563373,175.05937689882123,331.50840437735303,58.5,24,7559,250FGF_1_241203,TE,4.567906084533645,3.4645238803506686,1.7411520954788202,4.492855036570612,3.7056869972228164,250ng/ml FGF,Batch 2
67,28.469518451095865,14.030457501114318,4.169561602694699,16.04245172822489,42.95414981441346,185.73376848807445,293.57607959164255,56.5,20,11028,250FGF_1_241203,TE,4.177462416523831,3.2513900951274066,1.677719641726308,3.809046366323626,3.742143226118899,250ng/ml FGF,Batch 2
68,42.81187725095236,17.191679110609716,4.404011126909107,28.065926952335218,46.165241286794675,441.99447417417105,374.5118334744937,54.5,12,2959,250FGF_1_241203,TE,4.556110967389867,3.432985458958106,1.7235777331425406,4.331766780753162,3.81487386048151,250ng/ml FGF,Batch 2
69,30.319798258480045,13.657229514563141,4.029978033535128,21.36063847050004,39.267393673777185,215.93471991962326,240.366200268291,55,13,3317,250FGF_1_241203,TE,4.21843023068446,3.208230065716026,1.637036389909562,4.067910214721291,3.6528823516805673,250ng/ml FGF,Batch 2
70,86.12276223168007,17.892014326835877,4.085701777962996,52.886851752535655,39.32545394688176,257.18085092167865,121.5354973602333,54.5,12,2862,250FGF_1_241203,TE,5.255067968971341,3.47291422346289,1.6485572641519641,4.965363590801635,3.654519067748442,250ng/ml FGF,Batch 2
71,52.088276907891476,15.59799829405597,4.325841305277377,30.773589090491605,43.70544126547424,234.60623842710257,414.3329334782154,57,15,4250,250FGF_1_241203,TE,4.788899712871479,3.3627010473812753,1.716725888737523,4.4696104533613426,3.7593233066387053,250ng/ml FGF,Batch 2
73,67.03566210170345,13.615912913073656,4.1403144584083025,19.417205969824003,42.08007482508772,260.68148133850315,188.07110631612284,52.5,4,991,250FGF_1_241203,TE,4.975187445868032,3.1782023509275468,1.6529896967597308,3.9267769196927658,3.7228581534220635,250ng/ml FGF,Batch 2
75,39.2683620917823,14.976904687639625,3.937261827316875,29.147175078040878,39.93446518816759,419.8257524710092,415.7730028235772,56,9,2480,250FGF_1_241203,TE,4.491713658646886,3.3112688901029053,1.6181843021480018,4.3970144328186525,3.6694091034281153,250ng/ml FGF,Batch 2
77,32.22367264399266,14.944100549502362,4.082395599451908,26.222615206742034,40.77675836262124,192.12222752927423,259.7224979885141,56.5,8,1900,250FGF_1_241203,TE,4.301329378136121,3.314475766908531,1.6565932275980728,4.300427719006958,3.6901223581330416,250ng/ml FGF,Batch 2
78,33.72923602104532,13.301205989810272,3.843591524922327,25.72068369110618,41.464255346813395,357.5983663448485,450.3901258556333,60,15,3498,250FGF_1_241203,TE,4.398323627953437,3.2358117459546456,1.6117975859504732,4.3451418729791165,3.70572721418747,250ng/ml FGF,Batch 2
79,39.11698682280846,14.420463448853777,4.010808625779895,21.19875854192212,39.4793273494387,448.27061948715925,354.12583600713333,64,23,6162,250FGF_1_241203,TE,4.605178749809493,3.3598013607632606,1.672073108577525,4.224979342099514,3.6553989771839666,250ng/ml FGF,Batch 2
82,37.50589587622938,16.790486158601826,4.275578566793879,24.785237254565107,42.73816126062655,437.97303665503654,393.7479186423486,59.5,12,3084,250FGF_1_241203,TE,4.497123510549251,3.463368323138432,1.7160957958346787,4.298946055020136,3.73614685508223,250ng/ml FGF,Batch 2
83,76.29555949993512,15.996705280367863,4.020333300685932,35.35073259642492,47.29465596608011,117.39149888678523,206.73951316891845,62,15,3833,250FGF_1_241203,TE,5.243903569046768,3.4419368705120537,1.6655995078019254,4.699759199106075,3.8366555872666,250ng/ml FGF,Batch 2
84,51.73857507851935,15.855532577532735,4.054073554289108,30.780076870033803,40.17949240611643,265.34937713191863,435.8862118449717,62,15,3928,250FGF_1_241203,TE,4.855493088796664,3.4330726430488205,1.6739566824814813,4.561308128760104,3.673615380576843,250ng/ml FGF,Batch 2
85,53.36969237129586,14.71453419778821,3.926337868902169,33.72332040517857,44.694899664445146,421.90249854822804,204.71416162598464,58,5,1133,250FGF_1_241203,TE,4.827868708691124,3.315193725703015,1.6242514884801877,4.579440317329334,3.781391592249944,250ng/ml FGF,Batch 2
86,36.00649305110694,12.537529857963298,3.8123541049598884,19.44031014825534,38.268663264071904,331.37462109391805,453.704031329158,63,13,3045,250FGF_1_241203,TE,4.507655509395363,3.2090815076651897,1.6169056676656952,4.120088526138132,3.624571699342469,250ng/ml FGF,Batch 2
89,20.070183774203922,10.955996858177135,3.349093612845158,17.693188917247287,44.21353523475227,238.12830123093747,178.05341444231556,65.5,18,4959,250FGF_1_241203,TE,3.959858568671295,3.1012409855806418,1.4984090158971906,4.071663477296325,3.768174825118473,250ng/ml FGF,Batch 2
92,46.58196392901568,13.496706844880748,3.7858458825517034,28.050264968985445,40.283412495456666,296.91156723827896,449.13883022632916,66,15,3981,250FGF_1_241203,TE,4.809166803422009,3.315197600365577,1.6231965397627703,4.541628397621642,3.6749246356827197,250ng/ml FGF,Batch 2
93,24.853703559909558,13.01278792706595,3.9503849653162053,17.59630186679671,42.727051368492624,176.02825543483854,262.6280311473364,68,19,5350,250FGF_1_241203,TE,4.2102938876722975,3.300283035643489,1.6745846067975072,4.111915946254819,3.733180053362404,250ng/ml FGF,Batch 2
94,36.12995494343924,13.313858302172227,4.002937909007813,29.09188864498346,46.7093994710995,203.39996327459428,394.49476246537586,64.5,10,2233,250FGF_1_241203,TE,4.533077404877167,3.2853587161823334,1.672320222625913,4.5506435237444975,3.8234076018659735,250ng/ml FGF,Batch 2
95,24.959733868692837,10.563362130055681,3.5653824754311807,15.635757209703508,37.129126464832524,219.99301351170806,215.07276646018607,65.5,12,2625,250FGF_1_241203,TE,4.177886154317437,3.0647459713384126,1.560988793055584,3.9480448825715495,3.593546028947562,250ng/ml FGF,Batch 2
97,23.837775456489915,11.41930004850487,3.579105418309605,19.7176198212229,44.18191723348039,394.12092065038547,182.4183293672801,68,13,4113,250FGF_1_241203,TE,4.168558807549356,3.169656457959152,1.5758870849765896,4.225739219259898,3.766663328149089,250ng/ml FGF,Batch 2
98,46.06728905682561,13.286302242143558,3.872780422974505,20.839623315012734,45.127096057596965,217.78905834931578,413.12260293691355,70.5,18,4816,250FGF_1_241203,TE,4.864053209372261,3.3480818113935853,1.6658016326966862,4.326825882329369,3.7870344309764974,250ng/ml FGF,Batch 2
102,33.77831779554435,12.099442583325114,3.5327508209724687,24.38752028761488,40.71734488009374,288.9438051198203,155.02125187639118,71,15,4696,250FGF_1_241203,TE,4.561102941075683,3.2599079151669175,1.5761196197401102,4.493189267980442,3.684046746688292,250ng/ml FGF,Batch 2
104,89.88327458390614,14.53936574695676,3.8343546768241907,15.895533705000128,44.16800221374951,10.954470014004102,135.27892919041344,68,9,2077,250FGF_1_241203,TE,5.495796078130949,3.4112095180232065,1.6447734877045144,4.010265966263448,3.766348330955356,250ng/ml FGF,Batch 2
112,36.43633852101117,13.477697103585134,3.6117225435854667,21.126900244242865,44.833199360859254,477.3693534118528,299.0046326355356,74.5,14,3277,250FGF_1_241203,TE,4.688180948556045,3.4055809942055983,1.613706568262915,4.41370629730658,3.779226706256339,250ng/ml FGF,Batch 2
114,30.018009420978903,14.216536095080034,3.691517737706483,13.618197660760798,35.28992498203552,441.35751420873896,411.8851130101076,74.5,14,3240,250FGF_1_241203,TE,4.494412463274835,3.4589501565538034,1.6355588368787999,3.974568747140764,3.5398758992270505,250ng/ml FGF,Batch 2
121,20.208354611513805,9.276572863047743,3.4120822780793403,12.29086877554356,41.57877505226608,167.57632607906615,292.89901961721904,83,23,7989,250FGF_1_241203,TE,4.223373064094691,3.123833125297657,1.5944393968736503,4.027546877287084,3.701160964648583,250ng/ml FGF,Batch 2
122,27.49994516093912,13.045151538115682,3.6233609723651257,12.626287129930297,38.98044751360333,458.036321647877,363.81385523080894,81.5,20,6134,250FGF_1_241203,TE,4.509460757411074,3.4485556331962104,1.647882876167081,4.027024908694417,3.637109151015743,250ng/ml FGF,Batch 2
125,24.005839647821098,10.788111960115428,3.5324008630481436,6.364995949541434,42.747401587393355,201.94469264869713,398.73830659526107,83,19,6777,250FGF_1_241203,TE,4.395573287183047,3.274784223326721,1.6290934259149235,3.369511436940585,3.7288794888795556,250ng/ml FGF,Batch 2
127,25.91855055376132,12.211258825523052,3.4902142947195602,6.277624225042104,41.2094082467961,10.424971840622565,133.3356827055851,76.5,6,2288,250FGF_1_241203,TE,4.376906280001197,3.32850220890426,1.5883313297684714,3.236756722815598,3.6943076681626295,250ng/ml FGF,Batch 2
128,9.627516547868261,9.975609897111102,3.1743111299630824,6.1217917098203065,38.99789513015884,104.67244538338895,199.68190981345296,76,5,2657,250FGF_1_241203,TE,3.379246200331973,3.1208891875856697,1.4912503165260316,3.202471656700588,3.639308118105673,250ng/ml FGF,Batch 2
132,28.447578963430953,8.627025920102401,3.11871444306585,14.111205984502023,38.87228048114146,247.466272793425,122.2256648457415,87.5,22,5768,250FGF_1_241203,TE,4.631335251179435,3.0998378005721645,1.5244426154225146,4.247996637240022,3.632419702461712,250ng/ml FGF,Batch 2
136,37.20838222104158,11.147056047800996,3.3273864042871852,20.88770756079326,38.8612240296032,90.29784318191699,193.2920006835355,86.5,14,3771,250FGF_1_241203,TE,4.88513950118829,3.3453116282507986,1.584784118316994,4.621888561668655,3.6324536814537867,250ng/ml FGF,Batch 2
145,11.211180185154822,6.208661500027249,2.9559176633897217,6.773878777166445,39.5929417174875,187.5219395764711,270.9867100942112,96.5,22,7542,250FGF_1_241203,TE,3.83218245741642,2.868080252327224,1.5106373024937,3.67878531528965,3.6479230654697576,250ng/ml FGF,Batch 2
151,20.238721917738776,9.812322586465823,3.284954097901486,3.195318887577319,45.52543983026943,180.85303912385538,208.5601500387932,100.5,22,5425,250FGF_1_241203,TE,4.481528374597171,3.368964641182159,1.6338684003838033,3.0006043806061933,3.7862693645052214,250ng/ml FGF,Batch 2
153,44.43503108276967,9.599059476173604,3.174195688766152,18.362910732986627,38.2886056261977,6.085285666698566,125.40220940012445,98,17,3630,250FGF_1_241203,TE,5.2312913153512905,3.3199930907564896,1.5885142100791363,4.70348111150888,3.6139469638678996,250ng/ml FGF,Batch 2
154,24.226248062653514,9.739042386902552,3.193587442967833,9.31416714605446,39.839904219321966,29.272427540302058,141.5470321977278,100.5,20,6140,250FGF_1_241203,TE,4.661366541326955,3.361468510533859,1.6056614678730696,4.070433520501094,3.6528674196987176,250ng/ml FGF,Batch 2
155,11.28738703663426,6.92841922904682,2.990732627792511,4.971850018169959,51.33214750214887,153.20361461873762,298.16985894339234,102.28,23,11175,250FGF_1_241203,TE,3.9237258591596937,3.0401840647410054,1.5479095755079664,3.4752676427023124,3.9057482029206625,250ng/ml FGF,Batch 2
157,11.157139378657648,7.455152573502799,3.1263974420525176,3.1600672374051277,39.934205139392645,201.5758327499903,398.65804992760474,97.5,8,2961,250FGF_1_241203,TE,3.84201651315675,3.0618367987291726,1.571130412972387,2.9346190183770204,3.6561869603373442,250ng/ml FGF,Batch 2
164,24.74989968088742,10.279205965903015,3.2499365274811174,13.656738918581338,38.54065412560407,353.7931426606669,145.95279821550054,104.5,8,1572,250FGF_1_241203,TE,4.7414149245844595,3.4586448268072543,1.6408424723623154,4.526316110250932,3.6184383154406636,250ng/ml FGF,Batch 2
165,10.381874251662152,15.562502669290854,3.8766809667921316,1.6866548067561642,36.510223371044034,237.69800611712577,231.79625635283404,108.6470588235294,16,6930,250FGF_1_241203,TE,3.9334809707958276,3.918167599822797,1.835522757656804,2.510762435363584,3.5629965114747377,250ng/ml FGF,Batch 2
168,18.460163257382494,8.631023659070056,3.202751032736098,6.873975559415927,32.55612770726309,464.115536279944,361.0659525121456,110,17,4154,250FGF_1_241203,TE,4.528872540950211,3.3432821552976435,1.6505426628340714,3.9404684277024966,3.4479392938686013,250ng/ml FGF,Batch 2
174,15.078309537554446,7.902802095907055,3.1005523221017905,7.632287339714894,39.6076595630113,300.2490057032729,461.6528071773589,110.5,10,2409,250FGF_1_241203,TE,4.333848903567838,3.260537080113645,1.6203251873500553,4.054260629726217,3.643836439256355,250ng/ml FGF,Batch 2
